filename	acq_time
anat/sub-024_T1w.nii.gz	2020-02-27T15:49:43
fmap/sub-024_acq-task_dir-AP_epi.nii.gz	2020-02-27T15:56:22
fmap/sub-024_acq-task_dir-PA_epi.nii.gz	2020-02-27T15:57:06
func/sub-024_task-sitrep_run-01_bold.nii.gz	2020-02-27T15:58:14
func/sub-024_task-sitrep_run-02_bold.nii.gz	2020-02-27T16:07:54
func/sub-024_task-sitrep_run-03_bold.nii.gz	2020-02-27T16:17:38
func/sub-024_task-sitrep_run-04_bold.nii.gz	2020-02-27T16:27:14
func/sub-024_task-sitrep_run-05_bold.nii.gz	2020-02-27T16:36:56
func/sub-024_task-sitrep_run-06_bold.nii.gz	2020-02-27T16:46:38
func/sub-024_task-sitrep_run-07_bold.nii.gz	2020-02-27T16:57:00
func/sub-024_task-sitrep_run-08_bold.nii.gz	2020-02-27T17:06:49
func/sub-024_task-sitrep_run-09_bold.nii.gz	2020-02-27T17:16:32
func/sub-024_task-sitrep_run-10_bold.nii.gz	2020-02-27T17:26:15
