onset	duration	response_time	trial_type
4.05e-06	4.5396029979999994	2.081494093	melancholy
7.542489052	4.493583918	0.379233122	n/a
15.03898191	4.515764000000001	1.913578033	tiredness
21.05762887	4.48091698	1.003768921	annoyance
28.54138398	4.496123080000004	2.876098871	relaxation
33.03918099	4.5093729499999995	1.722784042	n/a
40.55141687	4.498363020000006	1.200839996	n/a
46.552665	4.4818890000000025	1.90978694	concern
51.036237	4.515387060000002	1.865836859	embarrassment
57.05367398	4.479590899999998	1.673346996	exasperation
61.53495407	4.498671770000001	0.389537096	n/a
67.53646898	4.5134909200000095	0.330001831	n/a
72.05155301	4.481770040000001	1.988683939	n/a
76.53486705	4.506071800000001	1.263062	earnestness
82.54379892	4.502552039999998	1.554345131	serenity
88.54920793	4.498089070000006	1.04722786	trance
93.04893684	4.4994020500000005	1.936397076	sadness
102.05126	4.495351999999997	2.679745913	bitterness
111.04952	4.495497	1.122077942	nervousness
115.5467079	4.4953569999999985	1.225466967	n/a
120.043772	4.501545899999996	1.132647038	relaxation
124.5468318	4.484466099999992	1.274973154	earnestness
132.0341899	4.517152100000004	2.451812029	indifference
138.0542119	4.489734099999993	2.414574862	embarrassment
142.5456181	4.493600799999996	2.602501154	serenity
151.541503	4.499452099999985	2.491647005	n/a
156.0426209	4.498356099999995	0.423632145	n/a
166.5422449	4.484127100000023	0.64606905	warmth
172.5292709	4.502869099999998	0.894270182	relief
178.5340629	4.505223000000001	1.889541149	sadness
186.0421689	4.493819000000002	2.72270298	panic
192.0380359	4.516865899999999	0.29659915	n/a
198.0574241	4.479034900000016	1.585486889	n/a
205.5393419	4.497827099999995	0.523874044	exasperation
213.03915	4.508621000000005	2.854280949	enthusiasm
217.5494308	4.484705300000002	1.606502056	relief
223.5370219	4.53187299999999	3.432929039	impatience
228.0705659	4.4641750000000116	1.576702833	regret
232.5349939	4.4988692000000015	1.610869884	n/a
240.0356429	4.5068462000000125	1.802264929	delight
246.0454509	4.498845100000011	1.972168922	n/a
250.5458291	4.5020020000000045	0.869648933	bewilderment
258.050667	4.500882900000022	1.055510998	n/a
262.5532219	4.494793000000016	0.597723007	regret
270.049952	4.496996899999999	0.783112049	pain
276.049705	4.4790618999999765	2.57530117	self-pity
280.530448	4.5067597999999975	2.142409801	n/a
286.5396559	4.506232000000011	1.873182058	sleepiness
295.548063	4.496306899999979	2.053060055	enthusiasm
304.547291	4.494676900000002	0.590777159	agitation
310.5447171	4.499456899999984	2.602860928	self-pity
315.045831	4.484915899999976	1.1407969	disgust
319.5324199	4.498119099999997	0.672415972	melancholy
325.533258	4.5177099	1.977533817	disgust
331.5538061	4.482037700000035	1.719217062	nervousness
336.0375159	4.499984999999981	2.309056997	n/a
342.0398579	4.499370099999965	3.060770988	panic
349.5417409	4.5137531999999965	2.281002998	alarm
354.0571859	4.480845000000045	1.633394003	concern
360.039712	4.4914099999999735	1.447752953	n/a
367.5331728	4.517623200000003	1.818618059	derangement
373.553642	4.5176409000000035	2.032064915	n/a
378.0729649	4.4679181999999855	2.012083054	n/a
384.04374	4.5000129000000015	2.714690924	n/a
390.0466199	4.4973969000000125	1.489341974	warmth
394.5456951	4.484633900000006	0.315740108	n/a
400.533175	4.500587899999971	0.925738096	fury
405.0354888	4.532165099999986	1.799753904	n/a
411.0705249	4.462215000000015	1.824546814	impatience
415.534404	4.505616900000007	1.422016144	n/a
421.542032	4.500393900000006	1.291157007	alarm
429.045342	4.502228000000002	1.85885191	delight
435.049706	4.481988899999976	2.044045925	bitterness
439.533381	4.513565999999969	2.316299915	sleepiness
444.0486009	4.4982380999999805	1.612125874	n/a
450.04898	4.491840800000034	1.592490911	n/a
454.542505	4.500453999999991	1.084161997	derangement
460.544703	4.500112999999999	1.677124977	bewilderment
469.5476899	4.496860999999967	1.452180862	fury
474.046205	4.488907900000015	1.693612814	agitation
481.537297	4.50603099999995	0.637310982	n/a
487.545126	4.512337900000034	1.925195932	n/a
493.560173	4.480209899999977	0.624363899	indifference
499.543247	4.498447899999974	0.34128499	trance
504.04338	4.502204000000006	1.196499825	annoyance
508.5471671	4.509280900000022	2.047401905	pain
513.0581329	4.482066099999997	0.50639987	n/a
517.541888	4.490593900000022	0.399521112	tiredness
525.034415	4.518806900000072	0.398442984	n/a
532.5560989	4.498671999999942	1.130460978	n/a
