filename	acq_time
anat/sub-023_T1w.nii.gz	2020-02-12T13:34:04
fmap/sub-023_acq-task_dir-AP_epi.nii.gz	2020-02-12T13:40:59
fmap/sub-023_acq-task_dir-PA_epi.nii.gz	2020-02-12T13:41:43
func/sub-023_task-sitrep_run-01_bold.nii.gz	2020-02-12T13:42:57
func/sub-023_task-sitrep_run-02_bold.nii.gz	2020-02-12T13:52:53
func/sub-023_task-sitrep_run-03_bold.nii.gz	2020-02-12T14:02:27
func/sub-023_task-sitrep_run-04_bold.nii.gz	2020-02-12T14:12:09
func/sub-023_task-sitrep_run-05_bold.nii.gz	2020-02-12T14:21:59
func/sub-023_task-sitrep_run-06_bold.nii.gz	2020-02-12T14:31:52
func/sub-023_task-sitrep_run-07_bold.nii.gz	2020-02-12T14:41:42
func/sub-023_task-sitrep_run-08_bold.nii.gz	2020-02-12T14:51:30
func/sub-023_task-sitrep_run-09_bold.nii.gz	2020-02-12T15:01:13
func/sub-023_task-sitrep_run-10_bold.nii.gz	2020-02-12T15:11:07
