onset	duration	response_time	trial_type
3.81e-06	4.535274033	2.721567869	nervousness
4.536933899	4.4992699620000005	3.228366137	exasperation
9.037875891	4.5034389489999995	2.233587027	woe
13.54289293	4.4994149199999995	2.345100164	bewilderment
18.04257393	4.494920010000001	1.361706972	rage
22.53916597	4.497302060000003	1.762475967	irritation
28.53989291	4.4932830400000014	1.937908173	relief
34.53608394	4.499274970000002	2.037923098	n/a
43.53833604	4.496597770000001	1.858870029	n/a
48.03659987	4.504622939999997	1.819278955	regret
55.54411602	4.501817940000002	1.986217976	torpor
61.54883981	4.484205010000004	2.642808914	self-consciousness
67.53512788	4.498306029999995	1.594151974	n/a
73.53565288	4.513518090000005	1.797934055	jealousy
79.55200696	4.488887070000004	1.637526035	exasperation
85.54379082	4.49877214	2.721023083	contempt
90.04424191	4.4858999200000085	1.591171026	n/a
99.03296304	4.53020386	2.337186098	n/a
105.066036	4.468144899999999	2.869678974	n/a
109.5358469	4.499587099999999	1.966051102	concern
114.0371149	4.498649099999994	2.280147076	n/a
120.0386379	4.501891100000009	2.794130087	feeling
124.5422099	4.500617899999995	1.416277885	fatigue
132.0446279	4.498711100000008	1.765751123	relief
139.546247	4.496040800000003	2.441864014	contempt
147.0440578	4.489906100000013	1.608445168	misery
151.535496	4.499081799999999	2.297742128	n/a
159.037509	4.516209800000013	1.962991953	hypnosis
165.056581	4.485151999999999	1.700198889	embarrassment
171.0435019	4.495625899999993	2.308851004	n/a
175.5407989	4.4976020000000005	2.231911898	fury
180.040046	4.491164900000001	1.373640776	n/a
186.0339999	4.516124999999988	1.749845982	relaxation
190.5517669	4.501894899999996	2.750674963	hypnosis
196.556495	4.479681899999974	1.316926003	sadness
202.538964	4.497479900000002	2.307587862	bewilderment
207.0386229	4.486256099999991	3.301895857	n/a
214.527776	4.516672900000003	2.627464056	n/a
220.5470538	4.484398100000021	1.677504063	sadness
226.5335279	4.516477100000003	1.547533989	anxiety
231.0517039	4.481446099999999	1.925270081	jealousy
235.534811	4.50580290000002	1.79906702	bitterness
240.0422828	4.499290000000002	1.381304026	n/a
247.544513	4.499064000000004	2.681406021	self-pity
255.046463	4.500896900000015	1.716032982	n/a
259.548996	4.498156999999992	1.840289831	torpor
267.0500488	4.485625999999968	2.654731035	misery
276.0380259	4.50056410000002	1.884438992	trance
282.041414	4.499216799999999	1.66381216	n/a
288.04355	4.500113999999996	1.460560799	n/a
294.0465169	4.512738900000045	2.804756165	nervousness
298.5611808	4.4709091000000285	1.547940969	n/a
306.0349689	4.501727999999957	1.60985899	n/a
310.5383849	4.500839000000042	1.123453856	tiredness
315.0408499	4.497334999999964	2.300909042	preoccupation
319.5398319	4.499691899999959	2.883398056	preoccupation
324.0411839	4.498820099999989	2.852911949	embarrassment
331.5435319	4.486813999999981	1.76483202	rage
342.03303	4.500892000000022	2.097410917	earnestness
346.5355639	4.499649099999999	2.343769073	n/a
351.0368769	4.517515000000003	1.748852968	fatigue
358.5578439	4.4966878999999835	1.460006952	n/a
366.0574698	4.485962200000017	2.427495956	self-consciousness
373.546052	4.48884890000005	1.493461132	irritation
382.5372159	4.511880000000019	1.814316988	n/a
390.0527089	4.480168099999958	2.292720079	n/a
396.035702	4.496650899999963	1.430482864	bitterness
402.0352628	4.5054422000000045	2.053574085	regret
411.0434718	4.502958100000001	1.83200717	n/a
417.048965	4.49824000000001	1.938332081	fury
421.548867	4.498837900000012	1.602676868	decision
426.049371	4.484900999999979	1.935849905	n/a
432.036706	4.50091500000002	2.448759794	dominance
439.5398319	4.499099000000001	1.50339818	n/a
448.541857	4.502434999999991	2.429116964	feeling
454.5463119	4.497092900000041	2.181384087	tiredness
462.046232	4.487036000000046	1.50623107	n/a
468.036175	4.5048089000000004	3.605074167	n/a
474.043865	4.493757000000016	1.585092068	dominance
478.5396938	4.500626099999977	3.068053961	n/a
483.0417988	4.498338000000047	2.916803837	decision
489.042886	4.483521999999994	2.027776003	relaxation
493.5280888	4.495332000000019	n/a	anxiety
498.0250859	4.506460899999979	3.002979994	woe
504.0343618	4.49963409999998	2.283708096	n/a
510.036546	4.498951900000009	2.374643803	trance
516.037447	4.502502899999968	1.434430838	concern
523.5428259	4.49319509999998	1.405366182	self-pity
529.538784	4.50703390000001	1.197193146	n/a
534.0475039	4.499598099999957	1.351413012	earnestness
