onset	duration	response_time	trial_type
5.01e-06	4.543174025	2.605603933	n/a
7.54358387	4.5017499899999995	1.837972164	torpor
13.54598689	4.485908029999999	1.822859049	anxiety
18.03357792	4.5161299700000015	1.685504198	indifference
24.05248189	4.499546049999999	2.353765965	embarrassment
30.05473399	4.487001899999999	2.080740929	n/a
37.54362488	4.513139009999996	1.465478182	woe
42.05841184	4.482350109999999	1.667696953	n/a
48.04293489	4.5000879800000035	1.863404989	n/a
52.54461503	4.511360879999998	2.168255806	relaxation
57.05660105	4.472595930000004	2.19258213	n/a
61.53087902	4.519109009999994	1.705817938	n/a
69.05285096	4.483990910000003	1.286619902	fury
75.03970504	4.499035829999997	1.631402016	derangement
79.54033399	4.496394870000003	2.033926964	humor
85.53874803	4.488722800000005	1.832206964	serenity
90.02902484	4.517962220000001	2.11374402	bewilderment
94.54868197	4.483269929999992	2.51564312	anxiety
100.5337439	4.517690099999996	1.896198034	n/a
105.053086	4.480677900000003	1.640421152	embarrassment
114.0366058	4.505436199999991	2.149461031	n/a
118.5437191	4.488936899999999	2.035001993	stupor
124.5346658	4.511491100000001	2.225275993	mortification
132.048913	4.499362899999994	1.11432004	n/a
141.051017	4.479118900000003	1.52423501	n/a
147.032083	4.497388900000004	1.492769957	affection
151.5311558	4.497152099999994	1.482796907	n/a
160.5311289	4.512529099999995	1.409078121	fatigue
165.0453429	4.516521999999981	1.483411074	n/a
171.0637739	4.484064100000012	2.190869808	serenity
177.0506899	4.4831140000000005	1.667187929	n/a
183.0357718	4.499919200000022	1.315739155	woe
189.037482	4.504710899999992	1.630002022	playfulness
195.045042	4.512722999999994	2.230377197	wakefulness
201.0596619	4.481422199999997	2.032274961	rage
205.5427759	4.513447999999983	2.331193924	n/a
211.5590849	4.480204100000009	2.409153938	nervousness
216.0399289	4.500134000000003	1.805299997	concern
222.041893	4.497530000000012	1.764806032	n/a
228.041296	4.494545000000016	1.263713837	melancholy
235.53842	4.499445900000012	1.609986067	playfulness
240.038502	4.497681800000009	1.52593112	relief
246.0376821	4.496974899999998	2.019070148	bitterness
252.0361869	4.493572	2.185557127	mortification
258.031203	4.503547900000001	1.706778049	preoccupation
262.5364568	4.531460100000004	1.646873951	contemplation
268.5706708	4.461376199999961	1.387765169	relaxation
277.534822	4.497775999999988	1.691982031	n/a
285.0333688	4.498278200000016	1.649736166	derangement
292.534498	4.512882900000022	1.641299009	self-pity
297.047694	4.516750999999999	2.263283014	n/a
301.566117	4.481224800000007	2.144828081	melancholy
312.050343	4.486687000000018	2.423743963	bitterness
316.5387158	4.5008481000000415	1.351979017	n/a
321.0412629	4.500527099999999	1.739916086	stupor
327.044565	4.51547910000005	2.769529819	concern
331.561614	4.482677999999964	1.469528914	alarm
336.0458798	4.497385099999974	1.390077114	fury
342.0463219	4.496931000000018	1.706452847	n/a
348.0459681	4.496522900000002	2.008148193	n/a
355.5442519	4.495362099999966	2.422863007	dominance
360.0412889	4.499570100000028	2.273819923	contemplation
366.042649	4.496413000000018	1.756100893	bewilderment
373.541769	4.497357899999997	2.326207876	dominance
378.0408199	4.490500000000054	2.26695013	self-consciousness
387.0331569	4.505438099999992	1.809614182	relief
394.5404708	4.516393200000039	2.05050993	n/a
402.0596199	4.493493100000023	2.089261055	n/a
409.555846	4.488657900000021	1.840657949	wakefulness
417.047282	4.5033268999999905	1.202044964	rage
423.053546	4.496068900000012	1.523212194	n/a
432.0523798	4.487424200000021	2.755166054	self-consciousness
436.541492	4.490218900000002	2.185148001	indifference
444.034574	4.509770899999978	2.811445951	n/a
451.5470729	4.500211000000036	2.546672106	n/a
456.0489578	4.498760199999992	1.780761003	regret
463.5505779	4.494864000000007	1.714653015	n/a
469.547992	4.490402899999992	1.673441887	torpor
477.040863	4.501668999999993	2.087028027	n/a
481.544111	4.50146490000003	1.77280283	alarm
486.0472639	4.513447999999983	1.481140852	n/a
492.064265	4.4686868	2.655402899	regret
498.0347929	4.509581099999991	2.871330023	n/a
502.5459058	4.508882099999994	2.519017935	self-pity
507.0564458	4.499632200000008	1.461311102	humor
513.057878	4.4990759000000935	2.311320066	n/a
517.558603	4.483454000000052	1.573400974	nervousness
525.0447159	4.4956390999999485	1.969582081	fatigue
529.5420129	4.4877341000000115	1.742907047	affection
534.031323	4.51730699999996	2.839808941	preoccupation
